"title","name","reviewerId","stars","text","publishedAtDate","originalLanguage","isLocalGuide","likesCount","reviewerNumberOfReviews","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","responseFromOwnerText","location/lat","location/lng"
"Nu Art Studio","Yoga Wisaksono","100526205836300164537","5","Harga tiket: 50 ribu.
Seni instalasi logam yang menarik, banyak ekspose Garuda WK, karena pak Nyoman Nuarte perancangnya.
Lokasi agak jauh ke barat kota.
Area pameran cukup luas dan teduh. Musholla tersedia di FO.","2026-04-28T10:27:38.472Z","id","true","0","197","https://lh3.googleusercontent.com/grass-cs/ANxoTn25tBmSiLW3A9E3Tigzrn8GDKaM8T-dbYoX8oPohSjF6WrNmrJG1KieJsngm022Ezlq6SqrROCZPjcEM5jHnjCmbJWg7uFhceL4LBGNrlMezfycAvV_m7fUDaT_a3GXDbcLQoLqSPHzdY1e=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn09knVbg0LsaXFvW0VakuTjrQRD_UHKktVLKCenmH3gK4He7PcQrWvKyuc4VYYkzvCh194duZQPj4d8VPGwou0BSa9e38ILq4ohnOKbq-KJYVhp33-c1gITQtKD-1XqxkySiLR4NpXuyJAm=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn158XkfmWoSBx-BSn8OiwZcF8gDKwrUx16vIxxZ1igpxtn_maEOx5mfQlt4HO-4_zEMFjEf51AhdOAdmhwTI33BDpmhVQikM8L4FQT0gEHjnIcnZV1o7RUV1vTfljeWx10TI5yI2aQci7tl=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3h30iJYi5OU6I8k_gHgRPA3axrJIxcxkib_9r_PVLTTJpYr-iBYMQ7_F5shUZHOZZin6KJ3z64F9elDlD-bPw-q80oBBGZp6a4WUETS2zLLcptr81D9ZTGxBq0GePjJkR4EoeP6-OX6ul_=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn20SrOcFjLC8N8PgwhYIxy-DUps0VSQWMfa-tH3nHul5NBN8eMgIOLSVv5dsZ6cmsynBXJCsAjoaiNPERBlMRjNvjVpEGw43tB53plGe-zGBwKJTCe_rEoAne1HRY_umJCZ_2xy_7gTi_A=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Erna Kurniasih","108470838468129603614","5",,"2026-04-27T05:06:39.728Z",,"false","0","0","https://lh3.googleusercontent.com/grass-cs/ANxoTn1PFUxg32_AAsU8QM1X4MTdLwdzGMXBVOv2z6gcOng59mu6BhFUVhSdRofaidNeYv_D-N-_ISk-mrWd6N-m5S2g0uTZ_2EMkdAQ89Qpbgds4unKP3jfqfqi6FGdu5re9BZWEn7U5ysGI1Eo=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Rachel Jessica","104822327386824387215","3","What's outside more interesting than what they got inside.","2026-04-26T11:51:10.996Z","en","true","0","28","https://lh3.googleusercontent.com/grass-cs/ANxoTn1stuCsqTUNpp_BcV36hklXtvGmjWwTmAmRuJyR98rTIqVkt4P-QypNbgshnCcqlel6NoqS_2PayBkL7pTZDgh4HVT6Qds4IicTK7AuACoAywcbuF3rOVDkODaZqKfxJa_4Nob4P1YojnyT=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3oI32jvloFxVaITIqzvkOqoEneLk8hL_jFWQ4a1f2EaBNeH_LgMO_lGu9mdOOnVmAra3xF96tzt_Qm6qyawyMCgp2fp91OoPLYIRqdo7gyI--vaQxlz1n9zsDy4KZgE2TmfDMAhoNzqzep=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","randy sepasaci","117937688994784664235","5","Seni yang luar biasa🔥","2026-04-23T10:02:39.435Z","id","true","0","279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Ros Nita","113735044609927714853","5",,"2026-04-23T06:44:18.139Z",,"false","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Putraaditia Putra","116732881531106135305","5",,"2026-04-23T01:06:04.046Z",,"false","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Dian Gafar","106662163842866778662","5","Still an Inspiring and Fun Place to Visit and Be Around 🧭","2026-04-22T05:19:42.443Z","en","true","0","193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Indah Manurung","116832883161567483013","5",,"2026-04-22T00:06:04.078Z",,"false","0","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Mulya Permana","102417500013723321290","5","Nice place..","2026-04-21T13:52:44.085Z","en","true","0","5","https://lh3.googleusercontent.com/grass-cs/ANxoTn2d4y33DyF3is582s7q5WhSGUXRYz6mZj3YB9gaM98hR9V-q5d3Qrh2jpYSW-AqtKxlSdJEsAk0MtzR4wZLOYZUVTd6qhiyMXEalGnDyjjZWndDd-AYrWYkiFOLFNl7V4gUQPkzkF_txAA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Iamboy limited","102733836783259278489","5",,"2026-04-21T06:19:16.419Z",,"false","0","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Intan Nadira","104012770930038260537","5","😍😍😍😍😍","2026-04-18T18:30:30.076Z","id","true","0","64","https://lh3.googleusercontent.com/grass-cs/ANxoTn2J_8g0h-QRchuwiJAoeOsKkV2hZHZlpswF2fOs1rrFvvtrjsGX28SSeLj1xfV5oc5l6nPEiVJGwDNnL1sQRObyNUbTjFR1LWSeYesVcsp7Ee89VVxJ_r8u34Cca1vn61phqFCbLYoVcvHO=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn231FhJA4uMp_j0UA-FoaggwAJF9bnSC4Gy9i8ICQR7grwaVq6HDQ3RXjDnM60fsPd9MdmKXwmpJr3R-GLCbaAfrJK8z5zYu1giLfEgH3UiKGTVZt9rQV9GnVVCgZ6KVmV2hevPI1996bgS=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Sn9VMXTF5nVmYbSimopQ-3DxTbcDNgzoyDkT5lGpC8ZX4Nb_lMbSiZfmDttp2pSAO_-1K3LJ2uuHe65B8LBVdptynNRc5gYzcdn_QxwgU0pxRtJejZ40hrFurYAOMb9NUII0wRG_9G8VH=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Vyy3SamkWArdch9-UxZ-0epK0s1EIOXf2MPxNuMkcQkgtASgJyYEVWWoGXS0DQNV0_OutHK46FI3H9PctEYElWbJixkx4Q12OMTR85_yeHYbhkEW6P-v8MunjiQyjIdeH152fC_h-pQp3=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3cgS1-xrXYlVLoNRCERqqjgg-GXaOVz-FPJb6KSGsT7HK82e4N476i-KDSBjEb_blGM065NsVHFMhqvqK1ypbV8TUqyaV822jptPsR8ROICF8Oe6tfw5tYy0iv74hZYq45XQXlmrPjOmg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn37CHm-tAfc81Z7oi7bBO96QXYKMFxvK_DZt1rYL_1F9t1aV3oXrrXQ73vC0Ybx3YdQIZ6R6Q8BTBef-8Z1RKfH6OYY_C1TziNRU700f20pPxKDih7RF6mP6tG23FIfs-LShFTL8DTTYNM=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn157sI3gBIdfKyzK3eUY228h0PzFdG60o3AHQdGbxhNF142QGR8i_e9u5uXIlcTP4UBmiPCfgqT-F_GYF9duuRBjMHs0aqZrVIiSbvstfPTgMRqxETxqR9YNqY4O6qHAEYVBOHIaMUGnjTj=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1NQ--30tpd3C-wWHd1Nhp48eCNq2FDppF5q7_Pg_uJQkcBdAuJ-NCZj6jAsAyzaA9F2HjGvVY3tqnb137R7wIzhiFHQ3tso-XzdSkCJos9KJj3dzRdoBWL27pbv04m1oq1Ns4VKuXV794z=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2e4YJ1ABGslBuUu_dYYNYKZYSkfy0Qf_zG5KQ7QI87CHpbJSu90cqDw5VAGEeQ8BoKewnlsSENy1wEqRs3uT8tyQrJwSgtrOzkn3uRLy_p3PG7qYEDISu5Lfgf2Utp3Y-4VZhxfPHmsnSc=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","yosua roganda p s","114934606170662647714","2",,"2026-04-18T02:01:30.553Z",,"false","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Ismi Dwitia Mahardhika Putri","113465768255173510700","5",,"2026-04-16T13:51:32.725Z",,"false","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","TAUFIKSO VIX","107049705676963793855","5",,"2026-04-15T17:09:55.128Z",,"false","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","安德里安","104228207409275731223","5","Tempat yang sangat bagus untuk melihat karya seni patung atau pahat yang mengagumkan","2026-04-14T18:08:23.133Z","id","false","0","9","https://lh3.googleusercontent.com/grass-cs/ANxoTn1khauX4uWpFr7XDgWHrfxYQ-V8lti4VHX7MgnN7Sx06FwTinBzhs5wRh2aWvcP33Tv3pPF7FkuPgvLhV8iodBVNR-w2SBJ6mR1A8qMTx37m7XiHxl01ZyyudJu-gmeKT1A1YvlpcKnNiPw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3YqgehYwIVADUtdp4oSouNMt9LV7WqdQqXGVl7ScHCyzQAyabfDTDOLOOeaV3tcfc509iQmMFGZy8NWPH-z80qqHT76oreK8bq-X9ztGJvdKi3rjtUeI6UxIlT5daLXsWRzyXCbiYiHxr_=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Duma Feri","102123447158679134904","5",,"2026-04-13T23:36:22.223Z",,"true","0","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","fariz maulana","107953116871856830926","5","Tempat bagus, namun tidak ada guide untuk menjelaskan ke visitor. Harga tiket 50 ribu","2026-04-13T17:00:04.224Z","id","true","0","61","https://lh3.googleusercontent.com/grass-cs/ANxoTn0TmMhGfpiKpGI42rYrd7W7gGZp0s0IqZc23p5qwxY1rQQGp9xQP6gVfhLzjRZbuQWdVOokm1xuc8pfTYMWaVlCxx4FfIcAJqICWqzLQs8pjtirRXhoVLqIxYB1XOBF-2XHsFvs3uss7iy1=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2rA1MB5BU0a_EFn2cXXtmXBvGO6gm4t1TJKCwqqBA6up6-66UQfgifdo_R-pKDEOgjfswf63Uqj2f6VyDwmx6A_XFJZw0cOSP4nU0o-R6S69RQzHnAddoU9ZkymVYSMmcXub_3G8jTYtoh=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn01CoJRG3cGqw1d7WoZRmuatrltziY8DDs0y0ivytbcPM1dXw-FFNFgQd3_EC7UybQ-BGBoRpsT-L6BBi1QB5uOT5nnwqp5poHUhUpCpplM3irZic60ecyoAVWYsaq84kBgKzqDMFoDnhE-=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn38Yh49mr1EkOVsrdNUxgI16Py0zaGNw1rWByosFxYZg8R91kxodkfeN-tFtWW7KF5CNQbmqVxcazkpairY1kHwjD0FPDwwdH6rGnpfJ8y89QotXt7P1KOc5WOehlpM6AnBvC_4UrJnvAw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1PNTtX44snE7YXiGHFpvALEJZ268lxqfMK7SfZ5C3y1DAhtNF78EVh2K4i5YurpHse33xQmRBmYjNP-uzheLJnTSxUBJq39C-GOwyv_BhyoJYvcKve4rqkf6364eGiCc-nUMsnPFfc27Y=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Firman Syah","109667465726784237675","5",,"2026-04-13T03:11:15.798Z",,"true","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Anbari","105541076456808641602","5",,"2026-04-12T15:58:28.610Z",,"true","0","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Mila Jayasuwirta","112634446314168639900","5",,"2026-04-12T11:27:16.490Z",,"true","0","240",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Lala Pita","100839030588018226692","5",,"2026-04-12T06:33:32.203Z",,"false","0","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","yulius shandy #soulaяtist","115117507368945472733","5",,"2026-04-12T02:12:48.374Z",,"true","0","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Ad Ril","115686069970112146838","5",,"2026-04-10T16:29:45.268Z",,"false","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Rizqi 12","104433969390190397465","5",,"2026-04-10T07:40:06.341Z",,"false","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Nita Puspita","112128480205649970621","5","Tempat nya syahdu
Kaya di hutan
Art nya ok bgt
Karya dari pematung ternama
Ada resto and spa nya juga
Buat Me time Ok bgt","2026-04-10T01:54:22.907Z","id","true","0","123","https://lh3.googleusercontent.com/grass-cs/ANxoTn3NUs17GOsD-Vpwy_Zqs6feOOJN-Ps8dWUc_OIXZEvPRexBjL05V87uEOdnNmOSyQ1QhOmj00a2IG0lQ_cIhVlOwULDXCaoGC4olcnHMrfuY6UtyD2IVTgeyDP1ETeFfS04rbhbEw8_FGY=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Gq07wUpmdFPrSVujxRsfBQp17APt1tptpcC21wPXM3ltBkFaxW4qBkdfdGbAnc5Iqb5y8uJgbaMxG6sDuTF52EJR4dPPcgxJmBrvFgF0Q0_DYh3HdnyunnQ4rVbT2EFCMelbDH4nB3jTm=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2cjtVGpKUz1R1wIE1IqTPE1As80HMFRl1zmlKt1YplZBXAOlntjQKDGiV6TMBoH_Jai9b5zMGKo_tDlAUQdvEdwy4s6gdeDGbFTWf_XLspVyI3OogmoQUjYn-K68w2HpI1Y4dht1uRlVF5=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Liza Karla","102495169390396757334","5","Kesini kalo hari biasa gak terlalu banyak pengunjung ya, htmnya 50k/orang sudah termasuk parkir. Wc juga bersih bangt pokoknya fasilitas nya juga ok buat nikmatin tiap karya di setiap sudut nuart khususnya diluar, apalagi ada nuart food truck juga jadi kalo laper gabawa makan bisa jajan disitu.","2026-04-09T16:30:45.279Z","id","true","0","12","https://lh3.googleusercontent.com/grass-cs/ANxoTn3h7318t5JBSJ7frP4-dWrlNH-vAa5Qrl-_7ryd70q_1KppDQbDvL80QWjnuY-5jSK2td0Y3jCDQTX512DycZI0Fkxot2IZRg-5x9fVIxYTXt8j16GY6v8ya-lpiFWgLNv8P4N9rIX-X8dV=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn24hlwsErWrCVWBRep2LkcL7ilIUWGwp80orqR9uGcelLbVAdYT5XqUTYjXlpFx8pKkozOOUa-UiHBN6nReoORgiUuGOlkdKVszBExr_fndqsrTGjED-jTmVQkCGOCmoYm2aAOFP4VqIXz5=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3gKIWK7UhLkS3fa_1CPcESJp8KrDDMqudTC7TmbCuFPAeVQLvnioOZQNsftXUF6vy7lLyHiaJHBsfVgPOipRUCGvdz8eQjDsgtwmMYNxitgVXVUKnwGzZxGIPPJOxEtrwGlDd8WSHQFBUI=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1XIv9mbWRZ-AULcFH7b0DfyXbetcPb-hgdT_3zneCw5APKbS2vPlGZ0DpYF3-GNkjkASaDasSBVwOKvW5-mhDNISHcZCY9U342YrLup-VnNIbng-HPDwmRA-Bw6W78Tj6P93mvTx1zgE1Y=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Rf1S1xDD5O1R3116qAp82ZZgqUjA6oqv1vgcSkEogxUsVG05M0U3ZBywsgQZe3oNBZsD-a3WRqiVup-I1GUtNUiiMkc_4gFOrZsbN-ilqmsJIhny-M9JZz-MZAFKSxgG7ZVxqxxWKfKdT=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3gm9hzykjnX9IHMO4HKIlF25T1UfRxy3Ltm2eM8yc3LTOkJpQtN69zP_GMRhKi2AHTJOJslbzmx8TW3zTWLqIXBXTIHMjVzt57MqmLPbRQ9wc5-nfX9Ic2ZE27V2AEYkt_WO9Q-msB8X0i=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3arOilOmCogb_dNZDbpShQiPLA8a47MMNDL2Rua7NELFK86_7yiVV3Udaab_NdEk2N9GmTLDXWCtS5nOg2RhbxllS_5k06j9l_UeoNMFgl6O1lMaHg8Sr8iff-GtahbVULr3BbJcqSy6ws=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0sNiIrv_EI7wsLRPoefOYmH-vHoJakEhrKsuxBuYrN_sLpg3btmeEjNjr_mEWWGynUk2wSBvl-YnorKHs4kuJNKHgqotfJAYnF9b8aYUFeTf099ZZ2ZzTFwLj1wOtZJ_TvvkexvXyNi9oz=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3DKQLl2TauEICgR_u6ys0LV9mSUhJ7oMjseLfjLVDGxtvVDEQ74FOinUbZRdrck4HrmO7-yefOAyrRBWmyJov8pSyfYHLj0qIMjCiWj2dzrcCU_4R_iSNIeFnJP8VjSKC3WVckuJGGj4aa=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3f9YBjsvdZIw9Eg1JUkrKDORa_iqR0sPxLs4rPNRCQAfmx8nzm32VAVtbKVvuQZavg_LvhETXmLfCfO35e1IWgGvAdjEqJ9f4Jzwi6wT7qMsXDKmTsi7Sg8mGWAX5eTu4OVlh25iyJUyrN=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Iyug8OGDipQXnO5l0G6NaNF6wtTFTo0QzTW_VFQa5tNScOMkRChF_WXr-9BH2pB0BuMTi41TFZmi7gFHGmYOE7jZw-yMCuWfOjWfnHWZt5Agc5FEPXku-_Ok6GxpVAtpazbPwYKCGYLgJ=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Gugun Gunawan","114302453452743838192","5","bagus","2026-04-09T13:25:32.974Z","id","true","0","12","https://lh3.googleusercontent.com/grass-cs/ANxoTn172O4tis0o3rbli-ZTx7JJucSdhZkZIMlI80pW04GJrhzjB-1v-J4UkxulaDKkRlxC8LQvv7ukXhsKOc3lTYayuZtk6aaIc5zcyna9ffRSh5rYY6x7XlpOyLACOGpebvkuw2rJVwCH5Go=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Rimari diani","106822441810422835013","4",,"2026-04-09T11:23:56.304Z",,"false","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Nailah Nugraha","107691305458304820172","4",,"2026-04-08T13:20:13.022Z",,"false","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
"Nu Art Studio","Ayhan Kırmızı","107329707187952941119","5",,"2026-04-08T02:25:02.330Z",,"true","0","151","https://lh3.googleusercontent.com/grass-cs/ANxoTn2_VVNb4xtxVHJF-Doujr_-c_4Azgc-Rru9QRZCJaaX6yiEuAaUUj7bVIOsVoWoCllUIDNh1o6bRrNyIQ-jklLWO-wfP9AAAKXAqXtwbqqpqgfvpD4kEMaerj0f6L_o1NHU-XN6_Q8A_SH1=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6.8779724","107.5718915"
