review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_ready_source,final_ready_reason,review_group_for_claude,audit_recommendation,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,decision_group,decision_status,decision_reason,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-1068,LODGE-00851,EXPRESS O 90954 Penginapan Daun Salam,vacation_rental,-6.6733,107.5004,,,missing_review_confidence,missing_rating_or_review,0.5,False,0,False,parent_target,"EXPRESS O 90954 Penginapan Daun Salam -6.6733,107.5004",https://www.google.com/maps/search/?api=1&query=EXPRESS%20O%2090954%20Penginapan%20Daun%20Salam%20-6.6733%2C107.5004,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1070,LODGE-01533,Easton Park Naffi Rooms by Mustika,vacation_rental,-6.936,107.7651,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,False,parent_target,"Easton Park Naffi Rooms by Mustika -6.936,107.7651",https://www.google.com/maps/search/?api=1&query=Easton%20Park%20Naffi%20Rooms%20by%20Mustika%20-6.936%2C107.7651,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1074,LODGE-00691,Family Cabin with Lake/Mountain View in Ciwidey,vacation_rental,-7.1397,107.3909,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Family Cabin with Lake/Mountain View in Ciwidey -7.1397,107.3909",https://www.google.com/maps/search/?api=1&query=Family%20Cabin%20with%20Lake/Mountain%20View%20in%20Ciwidey%20-7.1397%2C107.3909,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1075,LODGE-00293,"Family Staycation, Near Lembang With Complete Facilities",vacation_rental,-6.8386,107.5518,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Family Staycation, Near Lembang With Complete Facilities -6.8386,107.5518",https://www.google.com/maps/search/?api=1&query=Family%20Staycation%2C%20Near%20Lembang%20With%20Complete%20Facilities%20-6.8386%2C107.5518,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1079,LODGE-00793,Farmstay Manangel,vacation_rental,-6.7861,107.1329,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,False,parent_target,"Farmstay Manangel -6.7861,107.1329",https://www.google.com/maps/search/?api=1&query=Farmstay%20Manangel%20-6.7861%2C107.1329,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1082,LODGE-00567,Gede pangrango resort n cafe,vacation_rental,-6.8115,107.1456,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Gede pangrango resort n cafe -6.8115,107.1456",https://www.google.com/maps/search/?api=1&query=Gede%20pangrango%20resort%20n%20cafe%20-6.8115%2C107.1456,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1083,LODGE-00692,Gede pangrango resort n cafe,vacation_rental,-6.8118,107.1454,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Gede pangrango resort n cafe -6.8118,107.1454",https://www.google.com/maps/search/?api=1&query=Gede%20pangrango%20resort%20n%20cafe%20-6.8118%2C107.1454,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1084,LODGE-00618,Giri Home & Travel,vacation_rental,-7.0921,107.4742,,,missing_review_confidence,missing_rating_or_review,0.75,False,0,False,parent_target,"Giri Home & Travel -7.0921,107.4742",https://www.google.com/maps/search/?api=1&query=Giri%20Home%20%26%20Travel%20-7.0921%2C107.4742,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1085,LODGE-00794,Glamping Ciwidey Argapuri,vacation_rental,-7.1307,107.5138,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,False,parent_target,"Glamping Ciwidey Argapuri -7.1307,107.5138",https://www.google.com/maps/search/?api=1&query=Glamping%20Ciwidey%20Argapuri%20-7.1307%2C107.5138,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1087,LODGE-00795,Glamping Taman Love,vacation_rental,-7.045,107.5039,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,False,parent_target,"Glamping Taman Love -7.045,107.5039",https://www.google.com/maps/search/?api=1&query=Glamping%20Taman%20Love%20-7.045%2C107.5039,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1088,LODGE-00694,Glamping [Sunrise] - 2 : Argapuri Jungle Resort,vacation_rental,-7.126,107.5131,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Glamping [Sunrise] - 2 : Argapuri Jungle Resort -7.126,107.5131",https://www.google.com/maps/search/?api=1&query=Glamping%20%5BSunrise%5D%20-%202%20%3A%20Argapuri%20Jungle%20Resort%20-7.126%2C107.5131,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1089,LODGE-00295,Glamping triangle riyadhi 2,vacation_rental,-6.8035,107.5481,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Glamping triangle riyadhi 2 -6.8035,107.5481",https://www.google.com/maps/search/?api=1&query=Glamping%20triangle%20riyadhi%202%20-6.8035%2C107.5481,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1092,LODGE-00695,"Good places, service, good view. Perfect choices.",vacation_rental,-7.1324,107.4183,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Good places, service, good view. Perfect choices. -7.1324,107.4183",https://www.google.com/maps/search/?api=1&query=Good%20places%2C%20service%2C%20good%20view.%20Perfect%20choices.%20-7.1324%2C107.4183,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1107,LODGE-00296,Hanara Private Glamping,vacation_rental,-6.8045,107.5487,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Hanara Private Glamping -6.8045,107.5487",https://www.google.com/maps/search/?api=1&query=Hanara%20Private%20Glamping%20-6.8045%2C107.5487,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1108,LODGE-00358,Hanara Private Glamping - Tent,vacation_rental,-6.8042,107.5488,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,False,parent_target,"Hanara Private Glamping - Tent -6.8042,107.5488",https://www.google.com/maps/search/?api=1&query=Hanara%20Private%20Glamping%20-%20Tent%20-6.8042%2C107.5488,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1109,LODGE-00160,Hanna Home at Kota Baru Parahyangan KBP,vacation_rental,-6.8696,107.4559,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Hanna Home at Kota Baru Parahyangan KBP -6.8696,107.4559",https://www.google.com/maps/search/?api=1&query=Hanna%20Home%20at%20Kota%20Baru%20Parahyangan%20KBP%20-6.8696%2C107.4559,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1111,LODGE-00408,Heavenly 2 Private Glamping,vacation_rental,-6.8041,107.5483,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,False,parent_target,"Heavenly 2 Private Glamping -6.8041,107.5483",https://www.google.com/maps/search/?api=1&query=Heavenly%202%20Private%20Glamping%20-6.8041%2C107.5483,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1130,LODGE-00163,Imah Safina Cozy Private Home Syariah Padalarang,vacation_rental,-6.8497,107.5115,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Imah Safina Cozy Private Home Syariah Padalarang -6.8497,107.5115",https://www.google.com/maps/search/?api=1&query=Imah%20Safina%20Cozy%20Private%20Home%20Syariah%20Padalarang%20-6.8497%2C107.5115,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1134,LODGE-01455,"Jardin, City View, Netflix WIFI",vacation_rental,-6.892,107.605,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Jardin, City View, Netflix WIFI -6.892,107.605",https://www.google.com/maps/search/?api=1&query=Jardin%2C%20City%20View%2C%20Netflix%20WIFI%20-6.892%2C107.605,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1139,LODGE-01460,Jasmine 37 House,vacation_rental,-7.0067,107.5564,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Jasmine 37 House -7.0067,107.5564",https://www.google.com/maps/search/?api=1&query=Jasmine%2037%20House%20-7.0067%2C107.5564,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1142,LODGE-00570,Karna,vacation_rental,-7.1113,107.4969,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Karna -7.1113,107.4969",https://www.google.com/maps/search/?api=1&query=Karna%20-7.1113%2C107.4969,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1143,LODGE-00233,Kawoeng kabin - Tent,vacation_rental,-6.804,107.5492,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,False,parent_target,"Kawoeng kabin - Tent -6.804,107.5492",https://www.google.com/maps/search/?api=1&query=Kawoeng%20kabin%20-%20Tent%20-6.804%2C107.5492,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1144,LODGE-00299,Keyla Private Dome,vacation_rental,-6.8036,107.5482,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Keyla Private Dome -6.8036,107.5482",https://www.google.com/maps/search/?api=1&query=Keyla%20Private%20Dome%20-6.8036%2C107.5482,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1145,LODGE-00360,Keyla Private Glamping,vacation_rental,-6.8036,107.5479,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,False,parent_target,"Keyla Private Glamping -6.8036,107.5479",https://www.google.com/maps/search/?api=1&query=Keyla%20Private%20Glamping%20-6.8036%2C107.5479,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1146,LODGE-00700,Khaira Shakilla House 3 Syariah Limbangansari,vacation_rental,-6.8235,107.1219,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Khaira Shakilla House 3 Syariah Limbangansari -6.8235,107.1219",https://www.google.com/maps/search/?api=1&query=Khaira%20Shakilla%20House%203%20Syariah%20Limbangansari%20-6.8235%2C107.1219,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1148,LODGE-00701,Kota Bunga A,vacation_rental,-6.8118,107.1454,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Kota Bunga A -6.8118,107.1454",https://www.google.com/maps/search/?api=1&query=Kota%20Bunga%20A%20-6.8118%2C107.1454,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1149,LODGE-00571,Kresna,vacation_rental,-7.1114,107.4968,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Kresna -7.1114,107.4968",https://www.google.com/maps/search/?api=1&query=Kresna%20-7.1114%2C107.4968,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1150,LODGE-00537,Kuleum Camp And Cabin By ARBA,vacation_rental,-7.1414,107.3969,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,False,parent_target,"Kuleum Camp And Cabin By ARBA -7.1414,107.3969",https://www.google.com/maps/search/?api=1&query=Kuleum%20Camp%20And%20Cabin%20By%20ARBA%20-7.1414%2C107.3969,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1151,LODGE-00300,Kusumanagara Dome1,vacation_rental,-6.8044,107.5484,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Kusumanagara Dome1 -6.8044,107.5484",https://www.google.com/maps/search/?api=1&query=Kusumanagara%20Dome1%20-6.8044%2C107.5484,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1155,LODGE-00301,Liorasuite Japandi house with Jacuzzi in KBP,vacation_rental,-6.8752,107.4701,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Liorasuite Japandi house with Jacuzzi in KBP -6.8752,107.4701",https://www.google.com/maps/search/?api=1&query=Liorasuite%20Japandi%20house%20with%20Jacuzzi%20in%20KBP%20-6.8752%2C107.4701,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1161,LODGE-00703,Lovely private room for 2 persons,vacation_rental,-6.8179,107.1432,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Lovely private room for 2 persons -6.8179,107.1432",https://www.google.com/maps/search/?api=1&query=Lovely%20private%20room%20for%202%20persons%20-6.8179%2C107.1432,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1164,LODGE-00305,Lovina Nature House 701,vacation_rental,-6.8252,107.5549,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Lovina Nature House 701 -6.8252,107.5549",https://www.google.com/maps/search/?api=1&query=Lovina%20Nature%20House%20701%20-6.8252%2C107.5549,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1165,LODGE-00306,Lovina Nature House 702,vacation_rental,-6.8254,107.5548,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Lovina Nature House 702 -6.8254,107.5548",https://www.google.com/maps/search/?api=1&query=Lovina%20Nature%20House%20702%20-6.8254%2C107.5548,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1166,LODGE-00307,Lovina Nature House 703,vacation_rental,-6.821,107.556,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Lovina Nature House 703 -6.821,107.556",https://www.google.com/maps/search/?api=1&query=Lovina%20Nature%20House%20703%20-6.821%2C107.556,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1168,LODGE-01462,M'Square Commercial Suites,vacation_rental,-6.9442,107.5946,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"M'Square Commercial Suites -6.9442,107.5946",https://www.google.com/maps/search/?api=1&query=M%27Square%20Commercial%20Suites%20-6.9442%2C107.5946,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1169,LODGE-00572,Madukara 2,vacation_rental,-7.1114,107.4968,,,missing_review_confidence,missing_rating_or_review,0.8,False,0,False,parent_target,"Madukara 2 -7.1114,107.4968",https://www.google.com/maps/search/?api=1&query=Madukara%202%20-7.1114%2C107.4968,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1170,LODGE-00642,Mala Green Camp - Tent,vacation_rental,-7.1659,107.5241,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,False,parent_target,"Mala Green Camp - Tent -7.1659,107.5241",https://www.google.com/maps/search/?api=1&query=Mala%20Green%20Camp%20-%20Tent%20-7.1659%2C107.5241,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1171,LODGE-00113,Maple Dome Glamping - Tent,vacation_rental,-6.8036,107.5482,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,False,parent_target,"Maple Dome Glamping - Tent -6.8036,107.5482",https://www.google.com/maps/search/?api=1&query=Maple%20Dome%20Glamping%20-%20Tent%20-6.8036%2C107.5482,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1172,LODGE-00308,Marina Private Glamping,vacation_rental,-6.8033,107.5481,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Marina Private Glamping -6.8033,107.5481",https://www.google.com/maps/search/?api=1&query=Marina%20Private%20Glamping%20-6.8033%2C107.5481,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1186,LODGE-00410,Nadhif House Syariah,vacation_rental,-6.8698,107.456,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,False,parent_target,"Nadhif House Syariah -6.8698,107.456",https://www.google.com/maps/search/?api=1&query=Nadhif%20House%20Syariah%20-6.8698%2C107.456,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1187,LODGE-00705,Nakula,vacation_rental,-7.1114,107.4968,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Nakula -7.1114,107.4968",https://www.google.com/maps/search/?api=1&query=Nakula%20-7.1114%2C107.4968,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1188,LODGE-00706,Nakula,vacation_rental,-7.111,107.4971,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,False,parent_target,"Nakula -7.111,107.4971",https://www.google.com/maps/search/?api=1&query=Nakula%20-7.111%2C107.4971,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,,,,ready,Tidak masuk kelompok detail-name yang perlu ditahan.,,,ready,initial_ready,Lolos split awal dan tidak masuk keputusan exclude final.,,,,,,,,,,,,,,,,,,,
