penginapan_id,name,property_type,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,amenities,primary_image_url,link,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,refined_detail_listing_group,refined_detail_listing_action,refined_price_status,refined_price_action,refined_low_quality_status,refined_low_quality_action,attention_level,attention_reasons,same_name_count_in_dataset,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,manual_decision,manual_note
LODGE-00260,Cozy & Trendy Studio at Gateway Pasteur Apartment By Travelio,apartment,-6.889532089,107.5662918,cimahi_baros_pasteur,,,522315.0,Rp 522.315,"Ber-AC, Elevator, Dapur, Kompor, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzHbVyjdYP8SRap9badu0mnBnO-4z_wj0snd1sA3roI817N5IMt-jzolGuIqyuvycbn5H7_EeQRX9WhDqTOqyp46_N2Q9BcOLvkl7bXerkg==.jpg,https://www.booking.com/hotel/id/cozy-amp-trendy-studio-at-gateway-pasteur-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-6019382&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-6019382_grp-2_gendate-20260503,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00261,Cozy Living Studio at Gateway Pasteur Apartment By Travelio,apartment,-6.890330791,107.5656509,cimahi_baros_pasteur,,,514064.0,Rp 514.064,"Ber-AC, Elevator, Gym, Dapur, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzIDj-UGZ8zOPlDLw3zUj0YzI-qTS7UP1ijcqIV-6eSw1E5clzQP3WM_KGJHcVZFvEwqsqDZBc_pHCsuiUrq1v2j9cVdvhWYUskiS43b0ag==.jpg,https://www.booking.com/hotel/id/cozy-living-studio-at-gateway-pasteur-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12249106&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12249106_grp-2_gendate-20260503,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00262,Cozy and Strategic 1BR at Gateway Pasteur Apartment By Travelio,apartment,-6.891149044,107.5665665,cimahi_baros_pasteur,,,644071.0,Rp 644.071,"Ber-AC, Dapur, Kompor, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzHPG_lI9OqQUfF50UdrdG7x_ZIbqfXT12dM4vkTfgSUFmxjGQgG-ib-fvk7j2eKWofOouKRlu5CZgnuhYq_WeBxLHp9_DFlCuH4cw0pZEQ==.jpg,https://www.booking.com/hotel/id/cozy-and-strategic-1br-at-gateway-pasteur-apartment-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12266241&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12266241_grp-1_gendate-20260503,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00266,R20 Apartment Daymentroom 2BR 0620 - Apartment with Mountain View,apartment,-6.890789986,107.5656815,cimahi_baros_pasteur,,,524738.0,Rp 524.738,"Ber-AC, Cocok untuk anak, Ranjang bayi, Elevator, Kolam renang di dalam ruangan, Papan setrika, Dapur, Microwave, Kompor, Bebas asap rokok, TV Kabel, Dapat diakses pengguna kursi roda, Parkir gratis",https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/455176321.jpg?k=63c5f330831b6455e5d73e1f798142ceed4d4c681b4db4a747e8da847c630c33&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2gnQF0DSCBUD1EBCg1QQQteVh1oEFFG?lat=-6.89079&lng=107.56568&language=en,0.66,medium,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00267,Relaxing 1BR Gateway Pasteur Apartment near Exit Toll By Travelio - One-Bedroom Apartment,apartment,-6.889589787,107.5663223,cimahi_baros_pasteur,,,620367.0,Rp 620.367,"Ber-AC, Jemputan bandara, Ranjang bayi, Elevator, Dapur, Kolam renang luar, Kompor, Bebas asap rokok, TV Kabel, Mesin cuci, Dapat diakses pengguna kursi roda, Parkir gratis",https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/237412010.jpg?k=5a465397d61f0368d9856ec25b826faf9882b617cf4f71c8ca6c9dd828679b47&o=&a=1538557,https://www.bluepillow.com/search/67a2821c5a2dfa15b1839a0f?dest=bkng&cat=House&lat=-6.88959&lng=107.56632&language=en,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00268,Simply Homey 1BR Gateway Pasteur Apartment near Exit Toll By Travelio,apartment,-6.89027977,107.5664215,cimahi_baros_pasteur,,,447419.0,Rp 447.419,"Ber-AC, Elevator, Dapur, Kolam renang luar, Kompor, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel, Parkir berbayar, Wi-Fi gratis",https://pix8.agoda.net/hotelImages/8109530/0/4f4a648fc3787db22889ff31675eaad4.jpeg?ce=0,https://www.booking.com/hotel/id/simply-homey-1br-gateway-pasteur-apartment-near-exit-toll-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-5238332&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-5238332_grp-0_gendate-20260503,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00269,Spacious Chic Studio Room Apartment at Gateway Pasteur By Travelio,apartment,-6.890330791,107.5656509,cimahi_baros_pasteur,,,507082.0,Rp 507.082,"Ber-AC, Dapur, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzMfPBZBnUd-jj_yXIeSNA55alNskV4Ic_vE4vztJfcVlR9-PhH3JGljAlaHLUrS-MFw1i3XtDdsGOV_3bixtBd0VsIekNJTCEcbSpOXNVw==.jpg,https://www.booking.com/hotel/id/spacious-chic-studio-room-apartment-at-gateway-pasteur-by-travelio.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12250526&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12250526_grp-2_gendate-20260503,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00270,Strategic & Stylish Studio Gateway Pasteur Apartment near Pasteur Exit Toll By Travelio,apartment,-6.889279842,107.565773,cimahi_baros_pasteur,,,543562.0,Rp 543.562,"Ber-AC, Elevator, Gym, Dapur, Kompor, Boleh bawa hewan peliharaan, Bebas asap rokok, TV Kabel",https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzNJkNWUzOCTt0bL13QwNcCCIOGwOpmu7JIOkACRV4hEJfhTNHAFINbftXvMsnT0Yz33oEMvVFGeKgurtMwlzyvCAxnLnLrOZqyRzBfkYng==.jpg,https://www.booking.com/hotel/id/strategic-amp-stylish-studio-gateway-pasteur-apartment-near-pasteur-exit-toll-by.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-7069785&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-7069785_grp-1_gendate-20260503,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,medium_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00271,The Edge by Lia - One-Bedroom Apartment,apartment,-6.897510052,107.5366364,cimahi_baros_pasteur,,,446272.0,Rp 446.272,"Ber-AC, Cocok untuk anak, Kolam renang di dalam ruangan, Dapur, Kolam renang luar, Bebas asap rokok, TV Kabel, Parkir gratis",https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/525928969.jpg?k=bfd4fc07a5f754d6c0d267de9c50ba98e19d1075630b5b9135762f61621e4f6f&o=&a=1538557,https://www.bluepillow.com/search/5f087bc9e24da40d20753785/637824502?dest=bkng&cat=aprtment&lat=-6.89751&lng=107.53664&language=en,0.66,medium,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_or_reviews|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00276,Apartemen Bandung Cimahi by Maulina,apartment,-6.8973,107.5365,cimahi_baros_pasteur,,,,,Elevator; Dapur; Kolam renang luar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/agoda-homes/12212942/2cb640d184507a50624dfeb17d183881.jpg?ca=9&ce=1,https://www.agoda.com/apartemen-bandung-cimahi-by-maulina-h12212942/hotel/bandung-id.html,0.65,medium,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00277,Apartemen The Edge Baros by SKY,apartment,-6.8977,107.537,cimahi_baros_pasteur,,,,,Elevator; Gym; Dapur; Kolam renang luar; Mesin cuci; Parkir berbayar; Wi-Fi gratis,https://q-xx.bstatic.com/xdata/images/hotel/max500/531240678.jpg?k=920447d8a75f2ae2ac940977cc4a4503eb6868d47fdff3d3cb91c62eee30fcef&o=,https://www.agoda.com/apartement-studio-the-edge-baros-by-sky/hotel/bandung-id.html,0.65,medium,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00278,Apartement the edge by Keys properti,apartment,-6.8978,107.5372,cimahi_baros_pasteur,,,,,Balkon; Elevator; Dapur; Kolam renang luar; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/35299646/0/bf9f4fbe127aebc206135a9c95ea3e19.jpg?ce=0,https://www.agoda.com/apartement-the-edge-by-keys-properti/hotel/bandung-id.html,0.65,medium,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00279,Apartment Bandung Cimahi by Maulina,apartment,-6.8973,107.5365,cimahi_baros_pasteur,,,,,Elevator; Dapur; Kolam renang luar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/agoda-homes/11850996/f386ceddbf7b23f9f67cee6967e273d7.jpg?ca=9&ce=1,https://www.agoda.com/apartment-bandung-cimahi-by-maulina/hotel/bandung-id.html,0.65,medium,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00280,Apartment The Edge Baros Sewa per jam/Harian,apartment,-6.8916,107.5384,cimahi_baros_pasteur,,,,,Elevator; Gym; Dapur; Kolam renang luar; Mesin cuci; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/25752668/0/72897ace95818d6e46c8ab587bb02769.jpg?ca=20&ce=1,https://www.agoda.com/the-edge-baros-sewa-per-jam-harian/hotel/bandung-id.html,0.65,medium,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,1,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00285,Casa Indigo - KBP - Three-Bedroom House,vacation_rental,-6.8757,107.4727,cimahi_baros_pasteur,,,,,Ber-AC; Cocok untuk anak; Ranjang bayi; Bak air panas; Papan setrika; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/1200x1200/642215332.jpg?k=cb9fd60cd5e31c06023d8656d3e6617421ed2a7049d27ba41ed81cd4703be3d4&o=&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2gnQFZRT3FUD1EBCg1QQQteVh1mQFEQ?lat=-6.87568&lng=107.47266&language=en,0.65,medium,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00286,Comfortable 2BR The Edge Bandung By Travelio,apartment,-6.897,107.5372,cimahi_baros_pasteur,,,,,Elevator; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/35957996/0/a5730a0f628cf9cf14c85508385689ee.jpeg?ce=0,https://www.agoda.com/comfortable-2br-the-edge-bandung-by-travelio/hotel/bandung-id.html,0.65,medium,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00287,Cozy house @Tatar simakirana Kota baru Parahyangan - Three-Bedroom Villa,villa,-6.8698,107.4557,cimahi_baros_pasteur,,,,,Cocok untuk anak; Ranjang bayi; Elevator; Dapur; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/491004183.jpg?k=25759221e6bd91e0f6166a759945d63b1198a9c84113153fd95f91c19cbc603e&o=&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2p-QAFcTHRXDVZTXF1RRwoNWhplRVFK?lat=-6.86979&lng=107.45572&language=en,0.65,medium,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00298,Homey Apt 1BR at Parahyangan Residence By Travelio,apartment,-6.8442,107.5549,cimahi_baros_pasteur,,,,,Ber-AC; Cocok untuk anak; Dapur; Bebas asap rokok; TV Kabel; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/572604556.jpg?k=2b2912aa4e450467f0039557baebf8aaeca3f99da840cbc4513b9c6e21cbf596&o=&s=312x,https://www.bluepillow.com/search/67a23c4f905c444f2d06f9ba?dest=ago&cat=House&lat=-6.84415&lng=107.55489&language=en,0.65,medium,0,,Belum tersedia,missing_review_confidence,1,2,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing|property_type_maybe_needs_review,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
LODGE-00302,"Lioravilla15 KBP with private pool, very comfortable and cozy, near WHOOSH and WAHOO - Villa with Private Pool",villa,-6.8744,107.472,cimahi_baros_pasteur,,,,,Ber-AC; Cocok untuk anak; Ranjang bayi; Bak air panas; Dapur; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/1200x1200/638131285.jpg?k=c598e9c68bfa9bc3ce904be8519c351e336a96b7e07f419f4d05f890331d0848&o=&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2d3Q10DSyJXX1RdD1tTQlEJXE9mQFBG?lat=-6.87443&lng=107.47198&language=en,0.65,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,2,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00303,Lioravilla21 Kota Baru Parahyangan - Villa with Private Pool,villa,-6.8743,107.4722,cimahi_baros_pasteur,,,,,Ber-AC; Cocok untuk anak; Ranjang bayi; Elevator; Gym; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/819467017.jpg?k=da1bb8b4cec1642579a32d9ead6cac3ad35d8371b805dc3ab317ed4063a02740&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2l0RFEEF3tVXVBdCFhZFVEJDU8wEQRL?lat=-6.8743&lng=107.47215&language=en,0.65,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,whole_house_or_large_unit,keep_secondary_or_review_parent_status,,,,,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,3,secondary_large_unit,secondary_for_group_or_villa_query,"rumah/villa besar relevan untuk rombongan, bukan default utama",False,True,False,,,,,,,
LODGE-00309,Mountain View at The Edge,apartment,-6.8975,107.5369,cimahi_baros_pasteur,,,,,Balkon; Elevator; Gym; Dapur; Kolam renang luar; Kompor; Parkir berbayar; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/64465236/1000085624/3399534f1b4dd6dfdff10b55ad76b42e.jpg?ce=0,https://www.agoda.com/mountain-view-at-the-edge/hotel/bandung-id.html,0.65,medium,0,,Belum tersedia,missing_review_confidence,2,4,low_capacity_confidence,,,,,,,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,3,secondary_apartment_property,secondary_only,"apartemen diposisikan sebagai opsi pendukung, bukan pilihan utama",False,True,False,,,,,,,
LODGE-00310,Mountain View at The Edge - Two-Bedroom Apartment,apartment,-6.8974,107.5371,cimahi_baros_pasteur,,,,,Ber-AC; Jemputan bandara; Cocok untuk anak; Ranjang bayi; Elevator; Dapur; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/810100264.jpg?k=eda69047ecec6032ad34fc50302a50cf7c9b5ece0eb979b811ce3d8a0f849289&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,https://www.freecancellations.com/search/F2gnQFZWG3JUD1EBCg1QQQteVh1gFFYX?lat=-6.89742&lng=107.53708&language=en,0.65,medium,0,,Belum tersedia,missing_review_confidence,3,4,high_capacity_confidence,apartment_unit_detail,secondary_option_not_primary_parent,,,,,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,1,secondary_apartment_unit,secondary_only,"unit apartemen boleh disimpan, tapi bukan kandidat utama",False,True,False,,,,,,,
